measurement_id,molecule_id,standardized_inchikey,endpoint_name,functional_mode,functional_mode_source,standard_type,standard_relation,standard_value,standard_units,pactivity_value,pactivity_recalculated,pactivity_absolute_difference,assay_chembl_id,target_chembl_id,target_gene,target_organism,target_type,target_confidence,assay_type,bao_format,cell_chembl_id,document_chembl_id,doi,pmid,document_type,source_retrieved_at,data_validity_comment,activity_comment,review_status,admission_reasons,development_partition
375722,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,,antagonist,assay_text_rule,ED50,>,10.0,uM,,,,CHEMBL842669,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,F,BAO_0000019,,CHEMBL1129517,10.1021/jm950746l,8676354,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_human_context|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
384069,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,340.0,nM,6.47,6.468521,0.001479,CHEMBL639494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000249,,CHEMBL1127455,10.1021/jm00044a018,8071944,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_human_context,development
531498,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,226.0,nM,6.65,6.645892,0.004108,CHEMBL644660,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307648,CHEMBL1130114,10.1021/jm970084v,9258366,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
531499,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,788.0,nM,6.10,6.103474,0.003474,CHEMBL644659,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307648,CHEMBL1130114,10.1021/jm970084v,9258366,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,mutant_or_variant_assay,development
531500,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,291.0,nM,6.54,6.536107,0.003893,CHEMBL644658,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307648,CHEMBL1130114,10.1021/jm970084v,9258366,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,mutant_or_variant_assay,development
832476,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,,,unresolved,IC50,=,261.0,nM,6.58,6.583359,0.003359,CHEMBL649780,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1131846,10.1016/s0960-894x(99)00398-4,10476879,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
832478,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,,,unresolved,IC50,=,217.0,nM,6.66,6.663540,0.003540,CHEMBL649778,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000019,,CHEMBL1131846,10.1016/s0960-894x(99)00398-4,10476879,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
832480,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,70.0,nM,7.16,7.154902,0.005098,CHEMBL649783,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000019,,CHEMBL1131846,10.1016/s0960-894x(99)00398-4,10476879,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
887085,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,337.0,nM,6.47,6.472370,0.002370,CHEMBL649775,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000019,,CHEMBL1134334,10.1021/jm001054m,11462973,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_human_context,development
975591,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,337.0,nM,6.47,6.472370,0.002370,CHEMBL649773,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000019,,CHEMBL1148352,10.1021/jm031136l,15214785,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_human_context,development
999928,CHEMBL183,FFBDFADSZUINTG-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,337.0,nM,6.47,6.472370,0.002370,CHEMBL642126,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000249,,CHEMBL1133616,10.1021/jm000936i,10956220,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_human_context,development
8031757,CHEMBL1950653,BWHLYEQTTHPURZ-QLYQVZKDSA-N,pBind_Ki,,unresolved,Ki,=,160.0,nM,6.80,6.795880,0.004120,CHEMBL1955228,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1949672,10.1021/jm201461q,22104008,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
8031771,CHEMBL1950653,BWHLYEQTTHPURZ-QLYQVZKDSA-N,,agonist,assay_text_rule,Emax,=,110.9,%,,,,CHEMBL1955229,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1949672,10.1021/jm201461q,22104008,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
8031759,CHEMBL1950655,WPQKCNOVLXDKLF-SNPPRPGFSA-N,pBind_Ki,,unresolved,Ki,=,87.2,nM,7.06,7.059484,0.000516,CHEMBL1955228,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1949672,10.1021/jm201461q,22104008,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
8031773,CHEMBL1950655,WPQKCNOVLXDKLF-SNPPRPGFSA-N,,agonist,assay_text_rule,Emax,=,104.5,%,,,,CHEMBL1955229,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1949672,10.1021/jm201461q,22104008,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
8031769,CHEMBL1950665,XDBPGTOUWLQGCG-RKMGSRDVSA-N,pBind_Ki,,unresolved,Ki,=,110.0,nM,6.96,6.958607,0.001393,CHEMBL1955228,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1949672,10.1021/jm201461q,22104008,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
8031783,CHEMBL1950665,XDBPGTOUWLQGCG-RKMGSRDVSA-N,,agonist,assay_text_rule,Emax,=,105.2,%,,,,CHEMBL1955229,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1949672,10.1021/jm201461q,22104008,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
1729853,CHEMBL197606,DVLLEQDRWZECAH-UHFFFAOYSA-N,,,unresolved,pKi,,,,,,,CHEMBL862097,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
1729857,CHEMBL197606,DVLLEQDRWZECAH-UHFFFAOYSA-N,,,unresolved,Inhibition,,,%,,,,CHEMBL853017,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
1729866,CHEMBL197606,DVLLEQDRWZECAH-UHFFFAOYSA-N,,antagonist,assay_text_rule,pA2,,,,,,,CHEMBL853546,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
13300521,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,6.6,nM,8.18,8.180456,0.000456,CHEMBL2384073,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL2380258,10.1016/j.bmcl.2013.03.070,23602401,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
13356853,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,430.0,nM,6.37,6.366532,0.003468,CHEMBL2401083,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307715,CHEMBL2396554,10.1021/jm400491x,23789814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
13356861,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,10.7,nM,7.97,7.970616,0.000616,CHEMBL2401084,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL2396554,10.1021/jm400491x,23789814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
14645627,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,6.6,nM,8.18,8.180456,0.000456,CHEMBL3267348,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000357,,CHEMBL3259781,10.1021/jm4011669,24164628,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
1610967,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,6.6,nM,8.18,8.180456,0.000456,CHEMBL883651,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1140374,10.1021/jm058018d,16250647,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
2563420,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,6.6,nM,8.18,8.180456,0.000456,CHEMBL967913,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1155896,10.1021/jm701594y,18637670,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925734,CHEMBL1990267,HHMZURGWXAWJGC-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,=,6.59,,,,,CHEMBL2045255,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
10925745,CHEMBL1990267,HHMZURGWXAWJGC-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,79.43,nM,7.10,7.100015,0.000015,CHEMBL2045251,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925770,CHEMBL1990267,HHMZURGWXAWJGC-UHFFFAOYSA-N,,,unresolved,Inhibition,>,70.0,%,,,,CHEMBL2045250,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
25073174,CHEMBL1990267,HHMZURGWXAWJGC-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,79.43,nM,7.10,7.100015,0.000015,CHEMBL5253509,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL5252530,10.1016/j.ejmech.2016.07.057,27494166,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
1674046,CHEMBL199446,OTTHALQEWXGENA-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,64.57,nM,7.19,7.189969,0.000031,CHEMBL862097,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
1674792,CHEMBL199446,OTTHALQEWXGENA-UHFFFAOYSA-N,,,unresolved,Inhibition,=,41.0,%,,,,CHEMBL853017,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
1674881,CHEMBL199446,OTTHALQEWXGENA-UHFFFAOYSA-N,,antagonist,assay_text_rule,Kd,=,57.54,nM,7.24,7.240030,0.000030,CHEMBL853546,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,locked_holdout
1730059,CHEMBL201217,ZDQNNVOXYCDLRR-UHFFFAOYSA-N,,,unresolved,pKi,,,,,,,CHEMBL862097,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
1730063,CHEMBL201217,ZDQNNVOXYCDLRR-UHFFFAOYSA-N,,,unresolved,Inhibition,,,%,,,,CHEMBL853017,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
1730072,CHEMBL201217,ZDQNNVOXYCDLRR-UHFFFAOYSA-N,,antagonist,assay_text_rule,pA2,,,,,,,CHEMBL853546,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
10873948,CHEMBL2024116,NEYZTILMBRSITP-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,15.49,nM,7.81,7.809949,0.000051,CHEMBL2024727,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL2021853,10.1021/jm201376w,22220592,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10874008,CHEMBL2024116,NEYZTILMBRSITP-UHFFFAOYSA-N,,,unresolved,Kd,=,10.0,nM,8.00,8.000000,0.000000,CHEMBL2024732,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000357,,CHEMBL2021853,10.1021/jm201376w,22220592,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
22757056,CHEMBL2024116,NEYZTILMBRSITP-UHFFFAOYSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,1.7,nM,8.77,8.769551,0.000449,CHEMBL4701049,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL4699449,10.1021/acs.jmedchem.0c00237,32667814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
22757057,CHEMBL2024116,NEYZTILMBRSITP-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,142.9,nM,6.84,6.844968,0.004968,CHEMBL4701050,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4699449,10.1021/acs.jmedchem.0c00237,32667814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
22757058,CHEMBL2024116,NEYZTILMBRSITP-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,0.79,nM,9.10,9.102373,0.002373,CHEMBL4701051,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4699449,10.1021/acs.jmedchem.0c00237,32667814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
22757061,CHEMBL2024116,NEYZTILMBRSITP-UHFFFAOYSA-N,,antagonist,assay_text_rule,IC50,=,10.0,nM,8.00,8.000000,0.000000,CHEMBL4701054,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL4699449,10.1021/acs.jmedchem.0c00237,32667814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
10925736,CHEMBL2042059,LUFDYZFYLCODSE-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,=,6.1,,,,,CHEMBL2045255,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
10925753,CHEMBL2042059,LUFDYZFYLCODSE-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,398.11,nM,6.40,6.399997,0.000003,CHEMBL2045251,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
10926678,CHEMBL2042059,LUFDYZFYLCODSE-UHFFFAOYSA-N,,,unresolved,Inhibition,>,70.0,%,,,,CHEMBL2045250,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
10925737,CHEMBL2042062,JNCOYVVDNPCLKB-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,=,6.36,,,,,CHEMBL2045255,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
10925756,CHEMBL2042062,JNCOYVVDNPCLKB-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,398.11,nM,6.40,6.399997,0.000003,CHEMBL2045251,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
10926685,CHEMBL2042062,JNCOYVVDNPCLKB-UHFFFAOYSA-N,,,unresolved,Inhibition,>,70.0,%,,,,CHEMBL2045250,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
10925735,CHEMBL2042073,FZDOJZCUDKGLGL-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,=,6.54,,,,,CHEMBL2045255,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
10925750,CHEMBL2042073,FZDOJZCUDKGLGL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,125.89,nM,6.90,6.900009,0.000009,CHEMBL2045251,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10926672,CHEMBL2042073,FZDOJZCUDKGLGL-UHFFFAOYSA-N,,,unresolved,Inhibition,>,70.0,%,,,,CHEMBL2045250,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
10925733,CHEMBL2042081,VLBFZMVIQCLDRL-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,=,6.02,,,,,CHEMBL2045255,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
10925743,CHEMBL2042081,VLBFZMVIQCLDRL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,630.96,nM,6.20,6.199998,0.000002,CHEMBL2045251,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925767,CHEMBL2042081,VLBFZMVIQCLDRL-UHFFFAOYSA-N,,,unresolved,Inhibition,>,70.0,%,,,,CHEMBL2045250,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL2040792,10.1016/j.ejmech.2012.05.009,22677030,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
10925253,CHEMBL2042301,TXMBOCGCZJDFNZ-ACIRYHQQSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,45.0,nM,7.35,7.346787,0.003213,CHEMBL2044689,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040819,10.1021/jm300206u,22432713,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
10925255,CHEMBL2042303,SQCZJYTXAWXOND-RKMGSRDVSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,6.6,nM,8.18,8.180456,0.000456,CHEMBL2044689,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040819,10.1021/jm300206u,22432713,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925256,CHEMBL2042304,QIMAEJZEQKSMHZ-UGCAPWQASA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,0.85,nM,9.07,9.070581,0.000581,CHEMBL2044689,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040819,10.1021/jm300206u,22432713,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925257,CHEMBL2042305,LPUCXUCWIQBLNE-KCIBBDPESA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,66.0,nM,7.18,7.180456,0.000456,CHEMBL2044689,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040819,10.1021/jm300206u,22432713,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925260,CHEMBL2042308,AGLLTBWZMRXXOV-FWBSXESASA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,366.0,nM,6.44,6.436519,0.003481,CHEMBL2044689,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040819,10.1021/jm300206u,22432713,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
10925262,CHEMBL2042310,KGGRLFLXKXSBIC-MPBXGEDSSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,89.7,nM,7.05,7.047208,0.002792,CHEMBL2044689,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL2040819,10.1021/jm300206u,22432713,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
